광역자치단체명,선거구,선거구 설명,기호,정당명,후보자명(한글),후보자명(한자),득표수,득표율,순위,당선여부,중도탈락여부,전체유권자수,전체투표수,전체무효표수
서울특별시,구로구 을,"구로1동, 구로2동, 구로3동, 구로4동, 구로5동, 신도림동, 가리봉동",1,더불어민주당,윤건영,尹健永,56065,57.04,1.0,True,False,146644,99398,1119
서울특별시,구로구 을,"구로1동, 구로2동, 구로3동, 구로4동, 구로5동, 신도림동, 가리봉동",2,미래통합당,김용태,金容兌,37018,37.66,2.0,False,False,146644,99398,1119
서울특별시,구로구 을,"구로1동, 구로2동, 구로3동, 구로4동, 구로5동, 신도림동, 가리봉동",7,국가혁명배당금당,권영웅,權寧雄,638,0.64,4.0,False,False,146644,99398,1119
서울특별시,구로구 을,"구로1동, 구로2동, 구로3동, 구로4동, 구로5동, 신도림동, 가리봉동",8,무소속,강요식,姜堯植,4558,4.63,3.0,False,False,146644,99398,1119
서울특별시,금천구,금천구 일원 [9],1,더불어민주당,최기상,崔基相,64735,49.63,1.0,True,False,207730,132177,1742
서울특별시,금천구,금천구 일원 [9],2,미래통합당,강성만,姜聲晩,46278,35.47,2.0,False,False,207730,132177,1742
서울특별시,금천구,금천구 일원 [9],7,국가혁명배당금당,박창래,朴昌來,1057,0.81,4.0,False,False,207730,132177,1742
서울특별시,금천구,금천구 일원 [9],8,무소속,차성수,車聖秀,18365,14.07,3.0,False,False,207730,132177,1742
서울특별시,영등포구 갑,"신길3동, 당산1동, 당산2동, 양평1동, 양평2동, 영등포동, 영등포본동, 도림동, 문래동",1,더불어민주당,김영주,金榮珠,72445,56.26,1.0,True,False,187997,130099,1335
서울특별시,영등포구 갑,"신길3동, 당산1동, 당산2동, 양평1동, 양평2동, 영등포동, 영등포본동, 도림동, 문래동",2,미래통합당,문병호,文炳浩,49292,38.28,2.0,False,False,187997,130099,1335
서울특별시,영등포구 갑,"신길3동, 당산1동, 당산2동, 양평1동, 양평2동, 영등포동, 영등포본동, 도림동, 문래동",6,정의당,정재민,鄭宰旻,6267,4.86,3.0,False,False,187997,130099,1335
서울특별시,영등포구 갑,"신길3동, 당산1동, 당산2동, 양평1동, 양평2동, 영등포동, 영등포본동, 도림동, 문래동",7,국가혁명배당금당,안성우,安省禹,760,0.59,4.0,False,False,187997,130099,1335
서울특별시,영등포구 을,"신길1동, 신길4동, 신길5동, 신길6동, 신길7동, 대림1동, 대림2동, 대림3동, 여의동",1,더불어민주당,김민석,金民錫,47075,50.26,1.0,True,False,139384,94810,1153
서울특별시,영등포구 을,"신길1동, 신길4동, 신길5동, 신길6동, 신길7동, 대림1동, 대림2동, 대림3동, 여의동",2,미래통합당,박용찬,朴容贊,41537,44.35,2.0,False,False,139384,94810,1153
서울특별시,영등포구 을,"신길1동, 신길4동, 신길5동, 신길6동, 신길7동, 대림1동, 대림2동, 대림3동, 여의동",3,민생당,김지향,金志享,1278,1.36,4.0,False,False,139384,94810,1153
서울특별시,영등포구 을,"신길1동, 신길4동, 신길5동, 신길6동, 신길7동, 대림1동, 대림2동, 대림3동, 여의동",7,국가혁명배당금당,이상륜,李相倫,456,0.48,5.0,False,False,139384,94810,1153
서울특별시,영등포구 을,"신길1동, 신길4동, 신길5동, 신길6동, 신길7동, 대림1동, 대림2동, 대림3동, 여의동",8,무소속,이정현,李貞鉉,3311,3.53,3.0,False,False,139384,94810,1153
서울특별시,동작구 갑,"대방동, 상도2동, 상도3동, 상도4동, 노량진1동, 노량진2동, 신대방1동, 신대방2동",1,더불어민주당,김병기,金炳基,70290,55.29,1.0,True,False,185301,128611,1489
서울특별시,동작구 갑,"대방동, 상도2동, 상도3동, 상도4동, 노량진1동, 노량진2동, 신대방1동, 신대방2동",2,미래통합당,장진영,張眞榮,54526,42.89,2.0,False,False,185301,128611,1489
서울특별시,동작구 갑,"대방동, 상도2동, 상도3동, 상도4동, 노량진1동, 노량진2동, 신대방1동, 신대방2동",7,민중당,윤헌주,尹憲柱,1494,1.17,3.0,False,False,185301,128611,1489
서울특별시,동작구 갑,"대방동, 상도2동, 상도3동, 상도4동, 노량진1동, 노량진2동, 신대방1동, 신대방2동",8,국가혁명배당금당,이서은,李敍溵,812,0.63,4.0,False,False,185301,128611,1489
서울특별시,동작구 을,"흑석동, 상도1동, 사당1동, 사당2동, 사당3동, 사당4동, 사당5동",1,더불어민주당,이수진,李秀眞,61407,52.16,1.0,True,False,162038,119000,1274
서울특별시,동작구 을,"흑석동, 상도1동, 사당1동, 사당2동, 사당3동, 사당4동, 사당5동",2,미래통합당,나경원,羅卿瑗,53026,45.04,2.0,False,False,162038,119000,1274
서울특별시,동작구 을,"흑석동, 상도1동, 사당1동, 사당2동, 사당3동, 사당4동, 사당5동",6,정의당,이호영,李昊榮,2334,1.98,3.0,False,False,162038,119000,1274
서울특별시,동작구 을,"흑석동, 상도1동, 사당1동, 사당2동, 사당3동, 사당4동, 사당5동",7,우리공화당,오세찬,吳世讚,0,0.0,,False,True,162038,119000,1274
서울특별시,동작구 을,"흑석동, 상도1동, 사당1동, 사당2동, 사당3동, 사당4동, 사당5동",8,민중당,최서현,崔曙炫,614,0.52,4.0,False,False,162038,119000,1274
서울특별시,동작구 을,"흑석동, 상도1동, 사당1동, 사당2동, 사당3동, 사당4동, 사당5동",9,국가혁명배당금당,조현숙,趙賢淑,345,0.29,5.0,False,False,162038,119000,1274
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",1,더불어민주당,유기홍,柳基洪,83479,55.9,1.0,True,False,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",2,미래통합당,김대호,金大鎬,0,0.0,,False,True,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",3,민생당,이승한,李承翰,2749,1.8,5.0,False,False,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",6,정의당,이동영,李同英,6306,4.2,3.0,False,False,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",7,우리공화당,권미성,權美成,3477,2.3,4.0,False,False,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",8,민중당,송명숙,宋名淑,2223,1.5,6.0,False,False,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",9,국가혁명배당금당,김용태,金龍泰,947,0.6,7.0,False,False,243127,161860,12601
서울특별시,관악구 갑,"청림동, 성현동, 행운동, 청룡동, 은천동, 중앙동, 인헌동, 남현동, 신림동, 보라매동, 낙성대동",10,무소속,김성식,金成植,50078,33.6,2.0,False,False,243127,161860,12601
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",1,더불어민주당,정태호,鄭泰浩,72531,53.9,1.0,True,False,209866,136344,1781
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",2,미래통합당,오신환,吳晨煥,56130,41.71,2.0,False,False,209866,136344,1781
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",3,민생당,한인수,韓仁洙,2143,1.59,3.0,False,False,209866,136344,1781
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",7,우리공화당,박현성,朴玹成,589,0.43,7.0,False,False,209866,136344,1781
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",8,민중당,김한영,金漢榮,1483,1.1,4.0,False,False,209866,136344,1781
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",9,국가혁명배당금당,서희성,徐熙成,621,0.46,6.0,False,False,209866,136344,1781
서울특별시,관악구 을,"서원동, 신원동, 서림동, 신사동, 난향동, 조원동, 대학동, 삼성동, 미성동, 난곡동",10,무소속,류현선,柳賢善,1066,0.79,5.0,False,False,209866,136344,1781
서울특별시,서초구 갑,"잠원동, 방배1동, 방배4동, 방배본동, 반포1동, 반포2동, 반포3동, 반포4동, 반포본동",1,더불어민주당,이정근,李炡根,42971,36.9,2.0,False,False,162807,117502,1060
서울특별시,서초구 갑,"잠원동, 방배1동, 방배4동, 방배본동, 반포1동, 반포2동, 반포3동, 반포4동, 반포본동",2,미래통합당,윤희숙,尹喜淑,72896,62.6,1.0,True,False,162807,117502,1060
서울특별시,서초구 갑,"잠원동, 방배1동, 방배4동, 방배본동, 반포1동, 반포2동, 반포3동, 반포4동, 반포본동",7,국가혁명배당금당,신방호,申邦浩,575,0.49,3.0,False,False,162807,117502,1060
서울특별시,서초구 을,"내곡동, 방배2동, 방배3동, 양재1동, 양재2동, 서초1동, 서초2동, 서초3동, 서초4동",1,더불어민주당,박경미,朴炅美,62442,45.01,2.0,False,False,196164,140056,1331
서울특별시,서초구 을,"내곡동, 방배2동, 방배3동, 양재1동, 양재2동, 서초1동, 서초2동, 서초3동, 서초4동",2,미래통합당,박성중,朴成重,74445,53.66,1.0,True,False,196164,140056,1331
서울특별시,서초구 을,"내곡동, 방배2동, 방배3동, 양재1동, 양재2동, 서초1동, 서초2동, 서초3동, 서초4동",3,민생당,이정호,李廷鎬,1105,0.79,3.0,False,False,196164,140056,1331
서울특별시,서초구 을,"내곡동, 방배2동, 방배3동, 양재1동, 양재2동, 서초1동, 서초2동, 서초3동, 서초4동",7,국가혁명배당금당,이진호,李振鎬,733,0.52,4.0,False,False,196164,140056,1331
서울특별시,강남구 갑,"논현1동, 논현2동, 압구정동, 신사동, 역삼1동, 역삼2동, 청담동",1,더불어민주당,김성곤,金星坤,40935,39.63,2.0,False,False,167537,104485,1206
서울특별시,강남구 갑,"논현1동, 논현2동, 압구정동, 신사동, 역삼1동, 역삼2동, 청담동",2,미래통합당,태구민,太救民,60324,58.4,1.0,True,False,167537,104485,1206
서울특별시,강남구 갑,"논현1동, 논현2동, 압구정동, 신사동, 역삼1동, 역삼2동, 청담동",3,민생당,정동희,鄭東熙,1378,1.33,3.0,False,False,167537,104485,1206
서울특별시,강남구 갑,"논현1동, 논현2동, 압구정동, 신사동, 역삼1동, 역삼2동, 청담동",7,국가혁명배당금당,김정훈,金廷勳,642,0.62,4.0,False,False,167537,104485,1206
서울특별시,강남구 을,"일원1동, 일원2동, 일원본동, 수서동, 개포1동, 개포2동, 개포4동, 세곡동",1,더불어민주당,전현희,全賢姬,47157,46.41,2.0,False,False,140330,102469,868
서울특별시,강남구 을,"일원1동, 일원2동, 일원본동, 수서동, 개포1동, 개포2동, 개포4동, 세곡동",2,미래통합당,박진,朴振,51762,50.94,1.0,True,False,140330,102469,868
서울특별시,강남구 을,"일원1동, 일원2동, 일원본동, 수서동, 개포1동, 개포2동, 개포4동, 세곡동",3,민생당,김광종,金光宗,1341,1.31,3.0,False,False,140330,102469,868
서울특별시,강남구 을,"일원1동, 일원2동, 일원본동, 수서동, 개포1동, 개포2동, 개포4동, 세곡동",7,국가혁명배당금당,강기현,姜基鉉,422,0.41,5.0,False,False,140330,102469,868
서울특별시,강남구 을,"일원1동, 일원2동, 일원본동, 수서동, 개포1동, 개포2동, 개포4동, 세곡동",8,무소속,김민찬,金旻澯,919,0.9,4.0,False,False,140330,102469,868
서울특별시,강남구 병,"삼성1동, 삼성2동, 도곡1동, 도곡2동, 대치1동, 대치2동, 대치4동",1,더불어민주당,김한규,金翰奎,36423,33.57,2.0,False,False,151713,109436,968
서울특별시,강남구 병,"삼성1동, 삼성2동, 도곡1동, 도곡2동, 대치1동, 대치2동, 대치4동",2,미래통합당,유경준,兪京濬,70917,65.38,1.0,True,False,151713,109436,968
서울특별시,강남구 병,"삼성1동, 삼성2동, 도곡1동, 도곡2동, 대치1동, 대치2동, 대치4동",7,우리공화당,전태열,全泰烈,246,0.22,6.0,False,False,151713,109436,968
서울특별시,강남구 병,"삼성1동, 삼성2동, 도곡1동, 도곡2동, 대치1동, 대치2동, 대치4동",8,친박신당,도여정,都汝定,270,0.24,4.0,False,False,151713,109436,968
서울특별시,강남구 병,"삼성1동, 삼성2동, 도곡1동, 도곡2동, 대치1동, 대치2동, 대치4동",9,국가혁명배당금당,고안성,高安晟,343,0.31,3.0,False,False,151713,109436,968
서울특별시,강남구 병,"삼성1동, 삼성2동, 도곡1동, 도곡2동, 대치1동, 대치2동, 대치4동",10,새누리당,양한별,梁한별,269,0.24,5.0,False,False,151713,109436,968
서울특별시,송파구 갑,"오륜동, 송파1동, 송파2동, 잠실4동, 잠실6동, 풍납1동, 풍납2동, 방이1동, 방이2동",1,더불어민주당,조재희,趙在喜,54704,48.02,2.0,False,False,159514,114985,1088
서울특별시,송파구 갑,"오륜동, 송파1동, 송파2동, 잠실4동, 잠실6동, 풍납1동, 풍납2동, 방이1동, 방이2동",2,미래통합당,김웅,金雄,58318,51.2,1.0,True,False,159514,114985,1088
서울특별시,송파구 갑,"오륜동, 송파1동, 송파2동, 잠실4동, 잠실6동, 풍납1동, 풍납2동, 방이1동, 방이2동",7,국가혁명배당금당,조은정,曺恩정,875,0.76,3.0,False,False,159514,114985,1088
서울특별시,송파구 을,"석촌동, 문정2동, 가락1동, 삼전동, 잠실본동, 잠실2동, 잠실3동, 잠실7동",1,더불어민주당,최재성,崔宰誠,65763,46.04,2.0,False,False,199967,143935,1106
서울특별시,송파구 을,"석촌동, 문정2동, 가락1동, 삼전동, 잠실본동, 잠실2동, 잠실3동, 잠실7동",2,미래통합당,배현진,裵賢鎭,72072,50.46,1.0,True,False,199967,143935,1106
서울특별시,송파구 을,"석촌동, 문정2동, 가락1동, 삼전동, 잠실본동, 잠실2동, 잠실3동, 잠실7동",6,정의당,안숙현,安淑賢,4330,3.03,3.0,False,False,199967,143935,1106
서울특별시,송파구 을,"석촌동, 문정2동, 가락1동, 삼전동, 잠실본동, 잠실2동, 잠실3동, 잠실7동",7,우리공화당,권주,權珠,302,0.21,5.0,False,False,199967,143935,1106
서울특별시,송파구 을,"석촌동, 문정2동, 가락1동, 삼전동, 잠실본동, 잠실2동, 잠실3동, 잠실7동",8,국가혁명배당금당,김주연,金珠蓮,362,0.25,4.0,False,False,199967,143935,1106
서울특별시,송파구 병,"오금동, 문정1동, 가락2동, 가락본동, 장지동, 거여1동, 거여2동, 마천1동, 마천2동, 위례동",1,더불어민주당,남인순,南仁順,78789,52.48,1.0,True,False,215647,151513,1409
서울특별시,송파구 병,"오금동, 문정1동, 가락2동, 가락본동, 장지동, 거여1동, 거여2동, 마천1동, 마천2동, 위례동",2,미래통합당,김근식,金根植,64868,43.21,2.0,False,False,215647,151513,1409
서울특별시,송파구 병,"오금동, 문정1동, 가락2동, 가락본동, 장지동, 거여1동, 거여2동, 마천1동, 마천2동, 위례동",3,민생당,최조웅,崔朝雄,3310,2.2,3.0,False,False,215647,151513,1409
서울특별시,송파구 병,"오금동, 문정1동, 가락2동, 가락본동, 장지동, 거여1동, 거여2동, 마천1동, 마천2동, 위례동",7,국가혁명배당금당,강덕수,姜德秀,721,0.48,5.0,False,False,215647,151513,1409
서울특별시,송파구 병,"오금동, 문정1동, 가락2동, 가락본동, 장지동, 거여1동, 거여2동, 마천1동, 마천2동, 위례동",8,무소속,이종식,李鍾植,2415,1.6,4.0,False,False,215647,151513,1409
서울특별시,강동구 갑,"암사1동, 암사2동, 암사3동, 강일동, 상일동, 명일1동, 명일2동, 고덕1동, 고덕2동, 길동",1,더불어민주당,진선미,陳善美,80361,51.5,1.0,True,False,221217,157793,1760
